source_id,common_name
76615005311213056,LP 469-93
76675718968896768,LHS 1333
76859028173079424,LP 469-60
76868614540049408,GJ 83.1
76971277144775296,LP 469-41 A
76971281438270720,LP 469-41 B
77007084285637888,GJ 3129
77161217776670208,HIP 10175
77161222072044288,HD 13357B
77216369452027776,G 3-40
77216472530687744,G 3-40B
77550930224850176,Ross 326
77631946192345088,LP 469-118 B
77631950487658368,LP 469-118 A
77637787347866368,TIC 97347139
77723416111141504,G 3-31
77735373300105600,TIC 404715593
77966889217209472,LTT 10683
78158307319778944,TIC 404713550
78372540287915264,TIC 97284831
78434662695474560,Gaia DR3 78434662695474560
78602196484322432,TIC 404712346
78629306318257536,PG 0156+156
78649033103283584,SDSS J020210.62+160203.0
78779771907708928,Gaia DR3 78779771907708928
78983490796368128,Gaia DR3 78983490796368128
79050011249781248,Gaia DR3 79050011249781248
79151406837847808,Gaia DR3 79151406837847808
79399862105889536,Gaia DR3 79399862105889536
79970302482305664,StKM 1-238
80369459562947840,LTT 10726
80422064322356608,LP 409-39
80530400577483904,GJ 1045
80646364694507392,G 36-9
80654301794062080,Gaia DR3 80654301794062080
80705360365289344,TIC 246942127
80824382498943744,LP 409-52
80910659801926528,G 4-3
80988244091163392,2MASS J02164369+1858038
81151968244570112,Gaia DR3 81151968244570112
81166811651514880,BD+14 426
81166811651515392,Gaia DR3 81166811651515392
81257379626498944,Gaia DR3 81257379626498944
81404237443656448,LHS 1420
81494290022320384,TIC 408836532
81603970602851712,2MASS J02383251+1637093
81606375784491520,LP 410-67
81658602586404992,TIC 52125813
81957772828837888,LHS 1433
82126818445886848,TIC 52097721
82306867770491904,LP 410-44
82401833791866880,LP 410-50
82490176974706176,LP 410-30
82493612948013824,CNS5 629
82512476444934528,LP 410-38
82716092254529280,UCAC4 539-004401
82728015083204736,Gaia DR3 82728015083204736
82836935454335616,Gaia DR3 82836935454335616
82853050171626752,LTT 10860
82945061255798144,LP 410-81
83041066660131072,LHS 156
83065217260472320,TIC 247019002
83096591996686080,Gaia DR3 83096591996686080
83098722301067776,Gaia DR3 83098722301067776
83207883189809024,LP 410-66
83214583338884224,TIC 426149201
83359650154465024,LP 411-11
83583568273694080,Gaia DR3 83583568273694080
83872744127196416,LP 411-8
83916793311821184,Gaia DR3 83916793311821184
83922806266032128,LTT 10956
83973177642413056,TIC 371421405
83986749739093120,2MASS J02542310+1855207
84090619228067200,LP 411-31
84175865739226496,Gaia DR3 84175865739226496
84210874016975360,LP 411-16
84372261708437504,2MASSs J0253030+194904
84625630419434496,HD 17332B
84625634714435968,HD 17332A
84657005155534976,TIC 247395749
84680129258803584,2MASS J02443746+1929401
84736955971056128,Gaia DR3 84736955971056128
84761355680970240,LP 410-78
85311867409126016,Gaia DR3 85311867409126016
85469647327630592,Gaia DR3 85469647327630592
85631619134557952,[RSP2011] 17
85787470611883008,** GWP 322B
85787474907458816,** GWP 322A
85791598076055808,TIC 247011134
85973326732317056,LTT 10800
86101351117396736,Gaia DR3 86101351117396736
86248818819543296,HIP 11855
86276585783263360,LP 410-55
86306233942113408,TIC 247018610
86363378482323840,LP 410-45
86511572033828480,CNS5 622
86517241390652800,Gaia DR3 86517241390652800
86519023801472384,LTT 10830
86835790525023744,LP 410-10
86919967588509824,Gaia DR3 86919967588509824
86944195499551104,HIP 11157
87035454964234368,Gaia DR3 87035454964234368
87042361272162944,Gaia DR3 87042361272162944
87044422856456192,23 Arietis
87245633484189184,StKM 1-252
87296520256907008,Gaia DR3 87296520256907008
87296520256907392,AG+19 187
87648226538760064,LP 410-11
87721447141263744,G 94-68
87808995754528768,Gaia DR3 87808995754528768
87829611597794176,LP 410-71
87838029733704576,Gaia DR3 87838029733704576
87839575921925248,LP 410-65
87921523897823872,GJ 104
88893526536539008,TIC 426419319
88967090736450176,LP 410-39
88996326578456192,LP 410-52
89165827463062144,TIC 61045650
89186168428165632,CNS5 646
89227052221596928,TIC 247020159
89278733563399936,HIP 11728
89308798334436096,TIC 247009124
89367450407179392,StKM 2-213B
89367450407789184,StKM 2-213A
89585806545148032,TIC 247020866
89593331327905536,CNS5 662
89618276497938304,LP 354-122
89630989601359744,TIC 238345947
89648272549506176,LTT 10868
89906520343072000,GJ 3166
89975652136860544,LP 354-152
89987639390218496,Gaia DR3 89987639390218496
90367318794218240,Gaia DR3 90367318794218240
90596223371178496,Gaia DR3 90596223371178496
90606325134303616,UCAC3 214-7252
90777230473013888,Gaia DR3 90777230473013888
91124710507223040,Gaia DR3 91124710507223040
91196316201965184,CNS5 502
91289568531757184,Wolf 1530
91459095187128064,TIC 88848986
91469647920562688,LTT 10627
91490229403824512,Gaia DR3 91490229403824512
91490916598591616,CNS5 451
91499369094197632,Gaia DR3 91499369094197632
91575682073264896,Wolf 1529
91885125876922112,HD 11319
91887977735200000,Wolf 91
91928659665392640,BPM 85047
91980130553425536,TIC 91329200
92048540792594816,LP 408-71
92102618725254912,Wolf 89
92102623020805120,TIC 91275427
92327404429225216,Gaia DR3 92327404429225216
92331802475693952,TIC 404740111
92570087261458432,Gaia DR3 92570087261458432
92597914738232448,LHS 1341
92689899669081216,TIC 306180428
92942924782338560,StKM 1-241
93008311364433280,LP 409-42
93141932091804032,Gaia DR3 93141932091804032
93144410288241920,AG+19 170
93316174620198656,LP 409-36
93447119583040896,Gaia DR3 93447119583040896
93457049547598080,TIC 60987848
93758693690763648,Gaia DR3 93758693690763648
93806419367308544,5 Arietis A
94055901132147968,Wolf 114
94181765149203072,Wolf 118
94505021567749248,Gaia DR3 94505021567749248
94546596851142400,LP 352-79
94712996769289856,CNS5 433
94865180345415552,Wolf 1066
94988050769175040,BD+17 232B
94988050769772288,BD+17 232A
95297185335797120,Wolf 88
95353122989849856,TIC 456935052
95445207088679424,TIC 60922830
95652018353917056,109 Piscium
95687683762359168,LP 408-48
95689229950586112,UCAC4 553-003528
95732866818350080,Gaia DR3 95732866818350080
95745717360516864,G 34-40
95780008379299200,TIC 127001750
96049113850283648,TIC 127017486
96115973607391360,Wolf 1524
96118275708237440,LP 407-81
96217820165602048,SDSS J013308.69+200812.5
96331172942614528,107 Piscium
96492285755202688,Gaia DR3 96492285755202688
96492285755736448,Gaia DR3 96492285755736448
96530321986314624,** JNN 251
96568461295695744,Gaia DR3 96568461295695744
96582853730510592,UCAC4 553-003352
96706931041319296,G 35-4
96740569225166208,Gaia DR3 96740569225166208
96886529393897600,Wolf 92
96919549102434816,StKM 1-203
96974073711792128,AG+20 172
97290733060861312,Gaia DR3 97290733060861312
97290737356048384,Gaia DR3 97290737356048384
97334889619799168,Wolf 90
97594065126285952,HIP 9492
97993497084921984,Wolf 87
98035961426035712,SDSS J014623.56+212225.5
98092624930036224,Wolf 83
98092934167683072,Wolf 82
98163440350798208,G 34-54
98179211470665984,LP 352-36
98181135616257408,TIC 456936915
98458899740950784,LP 352-24
98609051797052672,Gaia DR3 98609051797052672
98641109433498368,Gaia DR3 98641109433498368
98641109433498496,TIC 91306295
98692339803443328,StKM 1-210
98692614681349248,HIP 9073
98753362698701184,Wolf 93
99064833727036160,GALEX J015217.9+241851
99279543440878208,CNS5 592
99281708104408704,G 94-59
99433371985274240,Gaia DR3 99433371985274240
99446604780067328,G 94-42
99485190766206464,LP 409-44
99498964725981440,WD 0209+210
99511544685669376,TIC 246932210
99617059146715136,LP 353-22
99742747074200192,Gaia DR3 99742747074200192
99749107916688384,TIC 246965977
99851465577379200,G 35-42
100132047200911616,LP 353-42
100254161710940928,LTT 10737
100380639907919872,HIP 10276
100508251976170752,LP 353-3
100572332888212480,Wolf 115
100586763978318208,AG+21 195
100665065526715008,TIC 306424472
100731796433942656,Gaia DR3 100731796433942656
101283987497967360,HD 13482A
101283991789480192,HD 13482B
101309452355657216,Lalande 4141
101478536628185600,** HU 603A
101478536628185728,SBC9 3048
101489256866566528,LTT 10835
101612981989146752,LP 353-51
101787911712289664,LP 353-61
101864637007990656,LP 353-59
101979467253904384,LP 354-8
102082409030066560,30 Arietis A
102082477749475200,30 Arietis B
102162639019033600,GJ 102
102376253512512640,Gaia DR3 102376253512512640
102394910850318592,HD 15524B
102461087706561024,** TOI 5319A
102535064223209216,GJ 3150
102583129201748864,TIC 21018200
102644190752380928,G 94-65
102648588798884736,StKM 1-265
102666662021160576,LP 353-57
102725623332147584,Gaia DR3 102725623332147584
102902468609959936,TIC 20998906
103057091728395264,Gaia DR3 103057091728395264
103057297886826112,TIC 118391363
103098628356821248,TIC 21120316
103124230657005568,LTT 10811
103173223348678144,LTT 10836
103175529746428544,TIC 118420650
103294929837184000,G 36-20
103363168277756928,GJ 3156
103507169941249920,G 36-19
103649316178540416,Wolf 113
103822828562243456,TIC 306339104
103942679624729088,BD+22 292
103951299623786240,LP 352-68
104320396229018496,TIC 5675009
104333074972314112,TIC 5736939
104453918172129792,HIP 9829
104648944047154432,LTT 10723
104694672564751104,G 35-28
104716907609412352,Lambda Arietis
104717285566534016,Lambda Arietis B
104826790052674944,LP 352-66
104880597402578560,TIC 28361888
104938768440150016,Gaia DR3 104938768440150016
104998928046427264,** CVR 1733A
105004842216905344,** CVR 1733B
105240786245136256,LP 352-62
105332908999068032,LTT 17328
105396233996759808,UCAC4 578-004441
105411764598479744,Gaia DR3 105411764598479744
105430868613160832,LSPM J0205+2531
105449766468765952,CNS5 539
105517210340833536,2MASS J02045421+2612035
105599987245304192,10 Arietis A
105850121845012608,TIC 118295516
105869848630802432,GALEX J021621.9+245829
106051542927008128,20 Arietis
106383698517053440,2MASS J02143155+2658159
106433588857408384,Gaia DR3 106433588857408384
106539824873212032,LP 353-48
106564602540455296,LP 353-45
106720836270855680,TIC 20999662
106765091613702144,PM J02170+2719B
106765160332444928,PM J02170+2719A
106774952858617088,LTT 10759
106889061549798784,TIC 21026125
106983275952405760,ATO J032.1541+26.2870
107094769007957888,Gaia DR3 107094769007957888
107175480033033472,TIC 5646849
107175484328716160,TIC 5646848
107225993144023680,LP 297-11
107511174677165440,LTT 17332
107511930591409280,LTT 10718
107654733959509248,AG+28 247
107774198474602368,HIP 10679
107774202769886848,HIP 10680
107870066439925632,G 36-1
108251425176091136,LP 411-41
108378453128567424,UCAC4 552-005655
108378968524642176,LP 411-29
108421402801188864,47 Arietis B
108421608959951488,47 Arietis
108482734934469760,Gaia DR3 108482734934469760
108759738849783424,PM J03053+2131A
108901064749613696,Gaia DR3 108901064749613696
109018162737737856,TIC 426984436
109035411326394368,Gaia DR3 109035411326394368
109051246870008448,HIP 14211
109127323626669952,LP 355-25
109152268796673024,Gaia DR3 109152268796673024
109247788869176448,LP 411-22
109247891948391424,LP 411-23
109353891741317504,Gaia DR3 109353891741317504
109628013733250304,RBS 365
109714084878602624,TIC 371469788
109850424320397440,TIC 91478824
109871143242621568,AG+22 270
109888804147448832,TIC 426450237
109931856900594432,HIP 14230
109934640039417984,LP 355-14
109991230528437376,LP 355-12
110085341851899136,TIC 91436074
110132174175055872,G 5-6
110177662172926976,Gaia DR3 110177662172926976
110290469489740544,HIP 13801
110348743606461312,LP 355-37
110365098841874944,HIP 14809
110475771559046912,LP 355-35
110585310407079296,TIC 238346344
110829745585490816,Gaia DR3 110829745585490816
110835311863083520,GALEX J030934.8+234547
110942170649436672,TIC 5536454
111007247993800064,TIC 35116498
111007282353536128,HIP 15278
111106135320354560,Gaia DR3 111106135320354560
111249003113274368,BPM 85549
111318719022066944,Gaia DR3 111318719022066944
111379432679196672,GJ 3215
111622012432540800,TIC 34885563
111647438638914304,LP 355-30
111731654357442816,LP 355-27
111774191712070144,Gaia DR3 111774191712070144
111812090503460224,Gaia DR3 111812090503460224
111974371546922624,2MASS J03033249+2508505
112022887497553024,TIC 34754679
112071948909279872,LP 355-40
112157612034669440,LP 355-32
112402940567232896,TIC 34787125
112440873718983680,Lalande 5761
112759251051246592,UCAC4 566-005719
112807934504906112,TIC 247414286
112904730183438976,Gaia DR3 112904730183438976
113045124074462976,[RSP2011] 22
113081133080303872,TIC 436873324
113116798488673152,LP 354-236
113172461264920576,TIC 371470115
113202246862254976,CNS5 738
113276262034498560,G 36-40
113302478515051520,LP 355-2
113442288290370688,TIC 436877992
113650233426957824,G 37-9
113650233426958208,LP 354-280
113833130314449152,TIC 436856577
113957546926825856,LTT 10898
114177758490364800,LP 354-198
114207651462714880,Ross 556
114229229378589184,Gaia DR3 114229229378589184
114229229378589312,Gaia DR3 114229229378589312
114316365674932480,TIC 436877523
114353336753284608,UCAC4 576-005997
114575472461716864,GJ 112
114687790150608000,TIC 436860666
114784860707754880,UCAC4 583-006343
114785101225623808,UCAC4 583-006334
114785234368723456,TYC 1789-1283-1
114807606854310400,TIC 436869614
114820556179753344,BPM 85349
114832620743735040,GJ 113 C
114832620743735808,GJ 113 A
115068740866249728,TIC 34688228
115069114526993408,TIC 34688231
115311458058061440,51 Arietis
115364234616059392,HIP 13891
115409280235239296,LP 355-20
115540809313475072,TIC 34783555
115687903353944064,LP 355-15
115698554872809216,TIC 34716168
115851902384016128,LP 299-15
115959001688439040,LP 299-16
116020471258976000,Gaia DR3 116020471258976000
116037204451525376,GJ 9105 A
116037371954842240,GJ 9105 B
116037376250217984,GJ 9105 C
116048577524991872,LP 354-291
116081253636065152,LHS 1468
116261779701601152,GJ 3186
116297651268418304,CNS5 725
116422961234175744,2MASS J02542045+2748012
116456668137575040,LTT 10954
116534218069512704,LTT 10977
116682308540804224,HIP 14232
116827856393605120,LSPM J0257+2820
116858848877570304,TIC 34622537
117397437774609152,LP 355-55
117654650480415744,GJ 3219
117709729140217216,GJ 3227
117812434694991360,LP 356-154
117911562539967488,LP 300-9
117990177621007744,LP 300-3
118221002047148800,LSPM J0316+2602
118234509720825728,TIC 28831842
118234509720825856,TIC 28831845
118289519661876352,AG+26 324
118466300515484544,Gaia DR3 118466300515484544
118736127540721920,TIC 35025541
118792370136307840,TIC 29018344
118831235296781824,TIC 29056869
118985235644116224,** TOK 13B
118986060277836160,GJ 141.1
119219294181874048,TIC 29002055
119462492410379776,GJ 3234
119470395150131072,UCAC4 592-008876
119601168314206336,TIC 46677021
119675003095684608,UCAC4 594-008971
119736889281099136,TIC 46428778
119845053736994560,2MASS J03321722+2912295
119915319402830464,Gaia DR3 119915319402830464
120116560093745152,LTT 11225
120231772592615680,** AZC 36B
120231772592615936,TIC 46682352
120423740450640384,UCAC4 604-009704
120495788525627776,LP 300-5
120682125683100416,LP 300-81
120682194402577280,LP 300-80
120793859256662144,TIC 29701920
120936319027311744,Gaia DR3 120936319027311744
121116260976907008,Gaia DR3 121116260976907008
121116260976907136,Gaia DR3 121116260976907136
121254932585133568,CNS5 921
121447763732821120,TIC 90571069
121519060190456960,LTT 11178
121626223918197632,Gaia DR3 121626223918197632
121733980353492224,2MASS J03105784+2826394
121843656638575872,GJ 3208
121967867092797696,2MASS J03061469+2832264
122028546390892416,TIC 34977445
122043664675692800,TIC 34942282
122291295308767360,Gaia DR3 122291295308767360
122366508777276416,LTT 11106
122368222468019840,AG+29 377
122378603405149696,Gaia DR3 122378603405149696
122518310101463808,StKM 1-347
122615238923312128,Gaia DR3 122615238923312128
122654821341802880,TIC 101257516
122702478297995392,BD+30 516B
122702478298949888,LTT 11073
122704230645584768,HIP 15323
122716703230611840,TIC 101349380
122987011292498304,TIC 85487896
123009345122704896,TIC 34690309
123130085243260800,UCAC4 602-008236
123287998304382080,LP 299-31
123422035644448384,LTT 11037
123674343499036544,PM J03083+3128
123674687096418688,2MASS J03081560+3129587
123755191963853056,[RSP2011] 41
123789551702127744,TIC 85595350
123793640510984192,LP 299-29
123892218599932160,UCAC4 604-009345
124036048464513792,LP 300-6
124145479935111424,AG+30 344
124229390712607872,[RSP2011] 48
124491418077564160,LP 300-4
124633976631843328,LP 300-8
124782994817092736,Gaia DR3 124782994817092736
124843738541698944,2MASS J03290655+3304103
124980421578269056,TIC 101303098
125190054638221696,GJ 3216
125306873452132736,HIP 15191
125343573948444800,LTT 11045
125343608307015296,HD 19902B
125355324978965632,LP 299-52
125482112412809600,Gaia DR3 125482112412809600
125609346525182208,LTT 11097
125684903590332928,UCAC4 619-010223
125820586283986816,Ross 335
125952943908854144,GJ 2029
126144258931133440,LP 354-135 B
126144258931133568,LP 354-135 A
126342377182577408,CNS5 669
126761943947905024,TIC 436842568
126891067844845824,UCAC4 587-006317
126972461769858816,LSPM J0240+2701
127054207882402048,Gaia DR3 127054207882402048
127115711814192896,ATO J040.8082+27.7671
127316888082459392,UCAC4 583-005577
127366331745660288,LP 354-381
127547918667757568,2MUCD 10119
127772700076354048,TIC 353892680
127773735163686784,StKM 1-279
127836166808254336,TIC 22946282
